"id";"political_orientation_t2";"swls_1_t2";"swls_2_t2";"swls_3_t2";"swls_4_t2";"swls_5_t2";"uls_1_t2";"uls_2_t2";"uls_3_t2";"uls_4_t2";"uls_5_t2";"uls_6_t2";"uls_7_t2";"uls_8_t2";"uls_9_t2";"awb_1_t2";"awb_2_t2";"awb_3_t2";"awb_4_t2";"awb_5_t2";"awb_6_t2";"ksa_1_t2";"ksa_2_t2";"ksa_3_t2"
"FA20_EOM9EAN0W77D";4;2;2;3;2;2;3;4;4;2;3;3;3;3;3;2;4;2;3;2;1;3;2;3
"FA20_EP0O22AT8B3J";6;2;4;1;2;2;4;3;4;3;3;3;2;3;3;3;4;2;3;1;2;2;2;2
"FA20_EQVNJK3KQYGX";4;2;3;3;3;3;2;2;2;2;2;2;3;2;2;1;1;4;1;4;5;2;2;2
"FA20_ERZJ5R2LM5MV";5;6;7;7;7;7;2;4;4;2;4;4;4;2;4;1;2;5;1;5;5;1;3;2
"FA20_ES306QTH1J6Y";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"FA20_ETAH6XP6PQVC";4;6;6;4;5;6;1;3;2;1;3;3;3;1;4;1;1;5;3;4;5;2;4;4
"FA20_EUO9FL3KLH2Y";6;5;4;6;6;7;2;3;4;1;4;4;3;3;3;1;2;5;2;5;4;3;2;2
"FA20_EVAVMVF6XV6J";6;2;5;5;4;4;3;3;4;3;4;3;3;3;3;1;3;3;2;2;3;3;2;2
"FA20_EY5MYDEAMHS1";4;5;6;7;5;5;2;4;4;2;4;4;4;2;4;2;3;5;3;2;3;2;2;1
"FA20_EYH54WNSCJCF";5;6;6;6;5;5;2;3;4;2;4;4;4;2;4;1;2;5;2;3;3;2;3;3
"FA20_EZIIOK1D45H3";6;4;4;4;4;4;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1
"FA20_F12XQHZUKGY8";5;3;5;5;4;1;3;3;2;4;3;4;3;3;4;4;3;3;4;2;5;2;1;3
"FA20_F3W6UYAAEGIW";3;1;1;2;2;2;4;3;3;2;3;3;4;3;4;3;4;4;3;3;4;2;3;4
"FA20_F4E3C9V02ZNX";3;6;5;2;3;5;3;2;3;4;3;2;3;4;2;3;3;2;5;1;3;2;3;4
"FA20_F7QRYSQXV8CY";4;4;3;3;2;4;3;2;3;3;3;3;2;3;3;1;1;2;2;3;2;3;3;3
"FA20_F80PVRB9WWP4";1;6;7;7;6;3;3;4;4;2;4;3;4;2;3;3;3;3;1;2;3;4;2;2
"FA20_FD2W8O2ZJ75S";4;4;4;4;4;4;1;4;4;1;4;4;4;1;4;1;3;4;1;2;2;2;3;3
"FA20_FDGL05RZ2MN1";6;5;5;5;6;4;2;4;4;2;4;4;3;2;4;1;3;5;1;5;4;1;1;1
"FA20_FFB6RWHE8WJ3";3;3;5;5;3;1;2;2;2;4;2;3;3;2;2;2;1;3;1;1;3;2;3;4
"FA20_FH8BIBFQGPKN";4;6;6;5;6;6;2;4;4;2;4;4;4;2;4;1;3;5;2;5;4;2;3;3
"FA20_FISEQIYML8HB";6;1;5;3;5;5;4;2;3;4;2;2;2;4;3;1;5;2;3;1;2;3;1;2
"FA20_FJMAH9FNGCIX";2;5;6;6;4;2;3;3;3;3;3;3;3;3;3;2;3;3;1;3;2;3;2;2
"FA20_FJWR6AISSOEK";4;3;3;2;2;1;4;3;2;4;3;3;3;3;4;3;5;2;4;2;4;2;2;2
"FA20_FK345NHKYDK5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"FA20_FL9IY2ADH0EE";6;6;6;5;6;5;3;4;3;3;4;4;4;3;4;1;2;4;3;4;4;1;1;1
"FA20_FNBG31NUQDRF";1;7;7;7;7;7;4;2;1;1;2;3;4;4;4;5;5;5;5;5;5;2;3;3
"FA20_FPRYG7LG4E2D";5;5;5;6;6;6;3;3;4;3;4;3;3;3;3;1;4;3;4;1;2;2;2;1
"FA20_FQJU3H3SCAGD";5;6;7;6;6;6;2;4;4;3;4;4;4;2;3;1;3;5;1;5;4;1;4;2
"FA20_FRQBTHS8XU9P";6;5;5;5;4;4;2;3;4;2;4;4;4;2;4;1;2;5;2;4;4;2;3;3
"FA20_FTH4MHSL8FNZ";3;4;3;5;3;5;4;2;3;2;3;4;2;3;4;2;4;3;4;3;2;3;2;2
"FA20_FXUI80F6PMAZ";4;6;5;6;5;6;2;3;4;2;4;4;3;2;4;1;2;5;3;4;3;2;3;3
"FA20_G5NKVZ2KP5VB";2;3;5;4;6;5;3;3;3;2;3;3;3;3;3;1;2;2;2;2;2;2;3;3
"FA20_G80MXJMUT02V";2;6;7;5;5;6;3;3;4;3;4;3;3;2;3;1;2;4;2;4;5;2;1;3
"FA20_GCVYFUPT3IC9";4;6;6;6;5;6;2;4;3;2;3;3;3;2;4;2;2;4;1;4;4;2;3;4
"FA20_GDT5CPYPFHAR";5;3;3;3;3;2;3;3;2;4;2;3;3;4;2;3;4;3;3;3;3;2;2;2
"FA20_GHJQZSV3Q61P";4;2;2;2;2;5;4;3;2;3;2;3;2;3;2;4;5;2;4;2;2;3;3;2
"FA20_GIQ617LXZYLD";5;3;6;3;5;4;4;3;3;3;4;3;3;4;3;1;4;4;2;1;3;2;3;2
"FA20_GJ0KQDS9CLWM";4;1;1;2;2;1;4;3;2;3;2;3;3;3;2;3;3;2;5;2;4;1;3;2
"FA20_GKZF1F8YW53Q";5;7;7;6;7;6;2;4;4;3;4;4;3;3;2;1;1;5;1;4;5;1;1;1
"FA20_GL29K8ZGOYU5";5;5;4;7;6;4;1;3;4;2;4;3;4;1;4;1;5;2;5;5;2;1;1;1
"FA20_GMKT3DP6J3AF";7;3;5;4;5;3;3;3;3;3;3;3;3;4;2;3;5;3;4;2;1;1;1;1
"FA20_GNSFOCAVRGZ9";4;5;5;5;5;3;3;3;3;2;4;3;3;2;4;2;2;3;3;3;3;1;3;2
"FA20_GOJ7XXWQD67D";5;5;6;6;5;2;4;3;3;2;4;2;3;4;3;1;3;3;2;3;4;3;3;1
"FA20_GOPJOYTRJVHA";4;2;5;2;3;3;1;2;3;3;2;3;1;4;3;1;1;2;2;2;4;1;2;3
"FA20_GRADE97Z6SQM";4;3;3;5;6;6;2;2;4;4;4;4;4;1;1;1;2;5;2;4;2;3;2;4
"FA20_GS8Y819KYQ4K";6;3;3;5;5;2;3;2;4;2;4;3;4;3;2;3;2;4;3;2;1;2;1;2
"FA20_GSCKWNV0U69S";6;5;5;5;6;6;3;3;4;2;4;3;4;2;4;1;4;3;2;3;2;2;4;4
"FA20_GURZOT2KPLC6";4;7;7;7;4;7;1;4;4;2;3;3;3;2;3;1;1;5;1;5;5;1;1;1
"FA20_GVGUFNRWDG7I";3;5;4;3;3;4;2;4;4;2;4;4;4;2;4;2;3;5;1;3;4;3;2;3
"FA20_GWFL8THY9QND";5;5;7;5;4;6;3;3;4;2;4;3;3;3;3;1;2;5;2;4;5;2;2;2
"FA20_GZRUS5COXY9I";6;6;5;6;7;5;1;4;4;2;4;4;4;2;4;1;4;5;2;5;3;2;2;2
"FA20_H2Z1HOO9XNJT";3;5;4;5;6;5;3;3;4;2;4;3;3;2;3;2;3;3;4;3;2;3;2;2
"FA20_H42FK6L6K2DR";6;5;5;6;5;1;1;3;2;3;3;3;2;3;2;1;3;2;2;1;1;2;1;1
"FA20_H55RMPFEWWGZ";5;2;5;5;5;1;4;3;4;2;4;3;2;4;3;1;4;3;4;1;3;3;3;3
"FA20_H6JQXWPOMF9G";4;7;6;6;7;6;2;2;2;1;4;3;3;2;3;3;3;3;3;3;3;3;3;3
"FA20_H7EY2KBJEJK6";2;5;7;3;5;3;2;2;4;3;4;2;3;2;2;2;4;3;2;3;2;2;3;3
"FA20_H8V63Y4SKJVW";6;5;6;5;3;2;3;4;4;3;4;3;3;2;1;2;3;4;2;3;3;2;1;3
"FA20_H9J55U1DPIIC";5;3;4;4;6;2;3;4;3;2;3;2;3;2;3;3;4;3;1;2;2;1;2;2
"FA20_HB3HWD7HMGT9";3;6;7;7;6;6;2;4;4;2;4;4;4;2;4;1;3;4;2;3;4;2;2;4
"FA20_HFSCASMPHGFF";7;4;5;5;5;6;2;3;4;2;4;4;4;2;4;2;3;3;3;3;3;1;3;1
"FA20_HG0IT72KBCO1";5;6;6;6;6;5;2;4;4;2;4;4;4;3;4;4;4;4;3;4;2;3;3;3
"FA20_HH9M8MLBWKRE";5;5;5;5;3;2;2;2;2;4;2;3;2;3;2;3;3;3;3;3;2;1;1;3
"FA20_HHGYKXHVC4D4";6;2;2;2;2;1;3;3;3;3;3;3;2;3;3;2;4;2;4;2;3;2;1;1
"FA20_HIY56A97WFYM";6;5;4;5;6;7;1;4;3;2;4;3;3;1;4;1;2;4;1;3;3;1;1;1
"FA20_HKHN6PQOUMB4";6;2;5;4;5;4;4;3;3;2;3;4;4;3;4;1;2;2;3;3;2;2;2;2
"FA20_HLVWCDULXMG0";6;4;3;5;3;3;4;3;3;2;3;4;3;3;4;4;4;3;3;2;2;1;1;2
"FA20_HO81GXD1LOQW";6;5;5;4;4;2;2;3;4;2;4;3;4;2;3;3;4;3;2;4;3;3;2;3
"FA20_HOVEUFNI77TA";5;6;7;7;7;6;2;3;3;3;3;3;2;3;2;1;3;4;2;1;3;2;3;2
"FA20_HPNSQA8YVE1L";2;4;6;5;6;5;4;3;4;3;3;3;3;3;3;4;4;4;4;4;2;3;3;4
"FA20_HUPDFK9U9U3M";5;3;3;2;1;3;3;3;3;3;3;2;3;4;3;3;4;3;5;2;1;2;3;2
"FA20_HY4TTEJTO2BA";7;3;5;4;6;6;1;4;4;2;4;4;4;1;3;1;1;4;2;5;5;2;3;1
"FA20_I00ZO1NRAN4V";5;4;2;5;5;6;3;3;3;3;3;3;2;3;3;2;2;4;2;3;3;2;2;2
"FA20_I0OFD88MGY41";2;7;6;7;6;7;2;3;3;4;3;3;3;2;3;2;4;3;2;2;3;3;2;4
"FA20_I0PCOG2G0S3T";4;2;4;2;2;2;4;3;3;2;3;3;3;3;3;2;3;2;1;2;3;2;1;3
"FA20_I1C17E9C6N1L";6;4;6;5;5;4;4;3;2;3;3;3;4;2;2;1;5;4;3;3;2;3;2;2
"FA20_I3GL4CUQ2ILE";3;6;7;7;5;5;1;3;4;1;4;3;4;2;4;2;2;5;2;4;4;4;2;4
"FA20_I4GEG4BTHY8U";4;4;3;4;2;5;4;2;2;4;2;2;2;4;1;4;5;3;3;3;1;3;2;4
"FA20_I5IZYWEGTNG7";5;6;6;7;7;7;3;3;4;3;4;3;3;2;4;1;3;5;1;4;2;2;3;3
"FA20_I5TIAHM9GDFI";4;3;2;4;5;3;1;3;4;3;4;3;3;3;2;1;4;3;2;2;2;1;2;3
"FA20_I8P5HAXP184O";3;4;6;5;5;3;3;4;4;3;4;3;3;4;3;4;3;4;3;3;4;2;1;2
"FA20_I9QISTMMQUD1";3;2;6;5;5;3;3;4;4;3;4;4;4;3;4;2;5;4;2;4;2;1;3;4
"FA20_IB5K5MW2G962";6;3;4;6;4;6;4;4;4;3;4;3;3;4;3;1;3;3;1;3;3;1;2;3
"FA20_IB6RLH4R4YOZ";6;5;5;5;5;4;3;2;3;3;4;3;3;3;4;1;2;4;3;2;3;3;1;1
"FA20_IBIV0W7CABS2";6;3;6;5;5;3;3;3;2;3;2;2;3;3;4;2;3;2;2;2;2;2;2;3
"FA20_IDZR8AUN3AWS";6;3;4;5;4;4;3;3;4;2;4;4;3;3;4;2;4;3;2;2;2;2;2;1
"FA20_IFOIA4EX6T17";2;4;3;3;2;4;2;2;3;2;2;2;2;3;2;2;3;2;2;3;2;3;3;2
"FA20_IP4J6QMYRYJ2";6;5;5;2;6;2;4;3;4;4;3;3;3;4;4;1;1;3;2;3;4;2;1;3
"FA20_IQ9OR7HO0Z17";6;2;5;5;4;1;4;3;4;4;3;4;2;4;3;1;3;3;2;3;4;5;2;1
"FA20_IQESTSWEITPF";5;4;5;4;4;1;4;4;3;4;3;3;2;3;3;1;3;3;2;3;1;1;2;3
"FA20_IRKUAEIQ7TW1";6;3;5;6;5;2;3;3;3;2;3;3;3;4;3;1;3;4;2;3;3;1;2;3
"FA20_IS7ZXBUV5ZL6";4;3;2;2;5;1;3;3;3;3;3;4;4;3;4;2;3;5;3;2;2;4;3;3
"FA20_IV2OEQUTIZ5P";6;2;5;3;5;3;3;3;2;3;3;2;3;3;3;2;3;4;3;4;3;1;2;3
"FA20_IVD9BWZMHE69";6;6;6;6;6;5;1;4;4;2;4;4;3;2;4;2;4;5;1;5;3;2;1;2
"FA20_IWDYBQWZUG87";6;2;5;5;4;6;3;3;2;4;3;2;2;4;2;2;5;3;2;2;2;4;4;2
"FA20_IX3U6HEU52O8";6;2;4;2;5;1;3;2;1;3;2;2;2;4;2;5;5;2;5;3;3;2;3;3
"FA20_IXE1A5YMWJSR";4;6;6;6;6;6;1;4;4;2;4;4;4;3;4;1;3;5;2;4;4;2;3;3
"FA20_IY1U8W1D5XD8";6;5;5;5;5;5;3;3;2;3;2;2;2;3;3;3;3;3;2;2;4;1;2;3
"FA20_IYHL7B2MSMPS";3;2;5;2;2;2;4;3;2;3;3;3;3;3;3;1;4;3;4;2;2;4;3;2
"FA20_IYQFIO9S54FS";4;6;6;6;6;7;1;4;4;2;4;4;4;1;4;2;1;5;1;5;3;2;2;3
"FA20_IZHS47DFRMGM";5;6;5;7;7;6;3;3;3;3;2;2;3;4;3;2;2;3;1;4;3;3;2;2
"FA20_IZXQW0RZXLYU";6;7;7;7;7;6;2;3;4;4;4;4;4;2;4;2;4;4;4;3;1;1;1;1
"FA20_J17YTNAQN8BS";6;6;6;6;4;3;3;2;2;3;2;3;3;4;2;2;5;3;4;2;3;3;3;3
"FA20_J3AFQMZB59EW";2;2;2;2;2;1;4;2;1;4;2;1;1;3;2;4;4;4;4;4;4;3;2;2
"FA20_J3KXST2VE4WF";6;6;5;5;3;6;3;3;4;2;4;4;3;3;4;2;3;4;2;2;1;4;3;2
"FA20_J3XX7NX7M0J4";3;1;5;1;1;3;3;2;2;3;2;2;2;3;1;3;1;2;3;3;2;3;2;3
"FA20_J7W24TVXZJOP";6;3;5;2;1;2;4;3;4;3;4;4;2;4;2;2;3;4;2;3;4;3;1;2
"FA20_J9ZOCCU5PY62";5;4;4;4;3;4;3;2;2;4;3;2;2;4;3;3;5;2;2;2;1;2;1;3
"FA20_JELSS6237J31";7;5;6;6;6;6;2;4;4;2;4;3;4;2;4;1;2;5;3;4;3;2;2;1
"FA20_JGRHHRWW6UGA";5;6;6;5;5;6;3;4;4;3;4;3;4;2;3;1;2;3;3;3;2;2;3;3
"FA20_JIQRWTJVXH8B";5;5;6;5;4;4;2;3;3;1;3;3;3;1;4;2;3;5;1;3;4;2;2;3
"FA20_JIU12RQDEVKF";6;4;4;5;5;3;2;3;3;3;3;3;3;2;4;2;4;4;2;3;4;2;3;3
"FA20_JIV9JCZPU61W";3;3;5;2;3;3;3;3;1;3;2;2;2;4;2;4;2;3;2;4;3;3;2;3
"FA20_JKDVDTDJ0VC4";6;6;2;6;5;4;4;4;4;3;4;3;4;3;3;3;4;3;4;4;2;2;2;3
"FA20_JL5B76YNMSC5";5;5;5;5;5;3;3;3;4;3;3;3;3;4;2;1;2;4;3;4;4;2;3;3
"FA20_JMFJSRUWZO22";5;2;5;3;5;5;3;3;4;3;4;2;2;4;3;2;2;1;5;1;2;2;1;2
"FA20_JMNYWJN8COJH";3;7;7;7;7;7;2;4;4;2;4;4;4;2;4;1;2;5;1;5;4;2;3;4
"FA20_JNAYSU5BYRYR";5;6;7;7;7;5;3;3;4;3;4;3;3;3;3;1;2;5;1;4;4;2;3;2
"FA20_JNIGJCG78XUW";4;6;6;6;5;7;3;3;4;3;4;4;3;2;3;1;3;5;3;3;4;1;3;3
"FA20_JNPLDZV8CUCY";7;2;2;4;5;3;4;4;3;4;3;3;3;3;2;2;3;3;4;3;3;1;2;1
"FA20_JRSWVQ4LUIUO";6;4;4;5;5;2;3;3;3;3;4;4;4;2;4;3;4;5;5;4;4;2;2;3
"FA20_JS844HPO8LFY";5;4;3;3;4;2;4;2;3;4;3;2;2;4;3;2;4;3;4;2;3;1;1;1
"FA20_JTBM2QUI8FZY";3;3;6;6;5;6;4;2;4;2;4;3;3;3;4;1;5;4;3;1;4;4;2;1
"FA20_JW6UJ9RBKK7J";6;4;5;6;6;6;1;4;4;1;4;4;4;2;3;1;4;4;4;4;3;2;3;1
"FA20_JYAJ164HBGBY";5;4;5;6;6;2;3;2;3;4;3;2;2;3;3;3;5;4;4;2;4;3;1;1
"FA20_JZ3YUI4JZV1Z";6;6;6;6;6;6;3;2;2;3;2;3;4;4;3;2;3;4;4;3;2;2;3;2
"FA20_JZY3WRQQULX2";3;2;6;6;5;2;2;3;2;3;4;3;3;2;3;2;2;3;3;2;5;2;3;3
"FA20_K11DQX3LTA4P";5;2;3;3;2;3;3;3;3;3;3;3;2;3;2;1;3;2;3;2;2;2;3;4
"FA20_K2C0RQ48JV5F";4;6;6;6;6;5;2;3;3;4;3;3;3;3;3;2;4;4;3;4;4;2;2;3
"FA20_K2PE1ORLLWJA";6;6;6;7;6;6;2;2;4;3;3;3;2;2;2;1;2;4;2;2;3;2;2;3
"FA20_K2RQ2TDSSGFA";6;2;2;3;3;2;3;2;2;3;2;3;2;4;1;3;4;1;3;3;2;3;2;3
"FA20_K488SKPI1XJO";4;5;6;6;6;3;2;4;4;1;4;3;4;1;4;1;1;5;2;4;5;1;3;3
"FA20_K4BDJMBKE1GO";7;6;7;5;5;4;2;4;4;3;4;4;4;3;4;1;3;3;2;3;2;1;1;1
"FA20_K658BGZTQ0GG";3;5;6;7;6;7;2;4;4;1;4;4;4;2;4;1;1;2;1;1;5;2;3;3
"FA20_K9OKUXD5PF80";6;1;5;6;3;6;4;3;1;4;2;3;3;4;1;3;5;3;4;3;2;1;1;1
"FA20_KAKUDLDGYC1N";3;5;5;5;7;3;1;4;4;1;4;4;4;1;4;3;2;5;2;5;3;1;3;5
"FA20_KB2XVHHGTA6R";6;6;7;6;5;6;3;3;4;2;4;3;4;2;4;1;3;5;3;4;4;1;2;1
"FA20_KCGUYRHMQRR5";5;7;7;7;6;5;1;4;4;1;4;4;4;1;4;2;2;5;1;5;3;2;3;3
"FA20_KDGDWJNY69CP";5;5;5;5;5;4;3;3;3;3;3;3;3;3;4;2;4;3;3;3;2;2;3;2
"FA20_KDYPQA38VG0J";4;7;7;7;7;7;2;4;4;2;4;4;4;2;2;2;4;4;3;4;4;3;3;3
"FA20_KGJ4VFW9GMFU";3;3;4;5;3;1;2;3;3;2;3;4;3;2;4;2;4;3;1;2;3;2;2;1
"FA20_KJNP0ADW5PTD";5;1;3;2;5;2;2;4;4;2;3;3;4;3;4;3;4;2;3;1;1;1;2;1
"FA20_KJUUGEII0LOW";6;5;4;4;5;5;3;3;3;3;3;3;4;3;3;3;3;3;3;3;2;2;2;3
"FA20_KL4TVICVCTZZ";4;5;7;6;7;7;4;3;2;4;3;3;3;4;3;3;4;3;2;2;3;1;2;3
"FA20_KLAKFOWSDRHV";6;2;4;4;3;3;2;3;3;2;4;4;3;2;3;3;5;2;4;3;2;3;1;5
"FA20_KLXPNKO41BPR";6;6;7;5;1;6;3;4;4;3;4;4;4;2;4;1;3;5;2;4;4;1;2;2
"FA20_KMYGEVU54USC";2;5;6;6;3;4;3;4;4;1;3;4;4;1;4;1;3;4;3;3;5;2;2;3
"FA20_KN08O2NCP41J";3;4;5;6;6;6;3;3;3;3;4;3;4;3;3;1;3;5;1;4;5;2;1;4
"FA20_KO1LUKTGUKLE";6;1;4;1;1;1;4;3;3;3;2;2;3;4;3;1;5;2;3;2;3;2;3;2
"FA20_KPM312Z71WOJ";5;5;3;3;5;3;3;2;4;2;3;3;3;2;3;2;2;4;2;4;2;3;3;3
"FA20_KS0QFO1NPBNP";6;4;3;2;5;3;3;4;4;3;4;3;3;3;4;1;3;3;3;2;3;1;1;1
"FA20_KUUAZ46Q47WC";3;3;6;3;4;2;2;3;4;3;4;4;4;2;2;2;3;4;2;3;1;3;2;3
"FA20_KW5OZOV2GXZX";6;5;3;5;5;3;3;3;3;2;4;3;3;3;3;2;4;3;3;4;3;1;2;3
"FA20_KYB5V8KMBFO1";7;2;2;5;6;1;3;3;3;2;3;4;4;3;4;3;4;4;4;3;5;1;1;2
"FA20_L0C9EHNMCXA7";4;3;5;6;2;1;3;2;3;3;3;3;3;3;3;2;4;3;3;3;4;5;3;3
"FA20_L2CL1UU0UHZU";4;5;4;5;5;5;3;2;3;3;3;3;3;3;3;3;3;3;2;3;1;3;3;3
"FA20_L3ZZINXQEB8L";3;6;5;6;5;5;2;4;4;3;4;3;4;1;4;1;2;5;1;4;3;2;2;3
"FA20_L4I4KPAPCLDB";3;5;5;5;5;5;3;4;4;2;4;4;3;2;3;2;2;5;2;4;4;2;2;2
"FA20_L4ZOO92NQ6P6";7;1;4;4;4;4;2;1;1;3;2;2;2;3;1;1;1;1;1;1;2;1;2;1
"FA20_LC6C626SJ30E";6;4;5;5;5;6;3;4;3;2;4;3;3;1;3;2;4;4;3;1;3;3;3;1
"FA20_LDHT41N7T2AY";4;6;5;6;5;3;3;2;4;2;4;3;3;3;4;2;4;2;3;3;2;4;3;2
"FA20_LE3M988AYACN";3;6;5;7;6;6;3;4;3;3;4;3;4;3;2;2;3;5;3;4;3;2;3;3
"FA20_LKF8ICHFRE83";6;4;4;4;4;2;3;3;3;3;3;3;3;3;2;2;5;4;3;2;1;2;3;2
"FA20_LLA8C58C0XY2";7;2;3;3;5;3;4;2;2;3;2;2;3;4;1;2;5;3;3;2;1;1;1;1
"FA20_LLVI4RBUU2BS";4;5;5;6;5;2;4;3;3;3;2;3;3;4;3;2;1;2;3;2;2;2;2;2
"FA20_LMHB72O8VAC5";6;4;4;5;5;4;3;3;3;3;3;2;3;3;3;2;4;3;3;2;3;1;2;3
"FA20_LOXC31WSWH33";4;2;5;1;6;1;4;3;3;3;3;3;3;3;2;3;4;3;5;1;3;2;1;3
"FA20_LR58AWLU3UOP";4;6;6;7;7;5;2;4;4;3;4;4;4;2;3;2;4;5;3;4;2;2;1;2
"FA20_LR8D5AE3ZBZY";7;1;5;5;2;1;3;2;2;3;2;2;1;3;2;2;5;3;5;2;2;1;1;1
"FA20_LRCQNCT7Q0NL";2;2;3;1;1;2;2;3;3;1;3;2;2;2;4;1;2;2;1;3;3;3;2;2
"FA20_LVSMT2S6LFTL";3;6;6;6;4;3;3;4;4;3;4;4;4;3;3;1;4;3;2;4;5;3;3;2
"FA20_LW2KJBD5EUS3";7;5;6;6;5;3;2;4;4;2;4;4;4;2;4;1;1;5;2;5;4;1;1;3
"FA20_LW6V6O1WYSZL";6;6;6;6;7;6;2;3;4;2;4;3;3;2;4;1;2;5;1;3;3;4;3;1
"FA20_LWX7A80A9ADY";4;6;6;6;6;6;3;1;2;3;2;2;2;3;2;1;3;3;2;3;1;1;2;1
"FA20_LX8BP1850N1W";4;6;6;6;6;5;3;3;3;2;3;3;3;2;3;1;3;3;2;2;3;5;4;3
"FA20_LY1AQJRCU9WK";4;1;4;4;6;2;2;3;2;4;2;3;3;4;3;4;5;2;4;3;2;1;2;3
"FA20_LYD5I751CJEG";7;5;5;5;6;3;2;4;4;2;4;3;4;3;4;2;3;4;3;5;2;1;2;1
"FA20_M0AVSJPPH244";6;4;5;5;4;5;3;3;3;2;3;3;3;2;4;2;4;5;2;3;3;2;1;2
"FA20_M0TZXEM2LRUF";6;5;5;5;5;4;2;3;4;3;4;3;3;4;3;3;4;2;3;2;2;3;2;3
"FA20_M0UL1LG2ZYWO";4;2;2;2;3;3;3;2;3;4;3;2;3;3;2;1;1;3;2;1;4;5;1;4
"FA20_M1TOAA28Y1B1";4;5;5;4;5;2;3;3;4;2;4;3;3;3;2;2;4;2;3;2;1;2;3;3
"FA20_M1U2JUOEEPA0";5;4;5;5;6;5;3;2;4;3;3;3;3;3;2;1;3;4;3;3;4;2;2;3
"FA20_M23S6QOQCA6W";5;3;3;3;5;6;3;3;2;3;4;3;3;3;4;1;3;3;3;2;2;1;2;2
"FA20_M2ENVF1RY3DH";6;3;3;4;3;5;3;3;4;3;4;4;4;3;3;1;5;4;3;4;2;1;2;4
"FA20_M399XKOZA1YQ";4;3;6;3;5;1;3;4;4;2;4;4;4;2;4;2;2;3;2;1;2;2;2;1
"FA20_M71OBT45EJ8B";2;5;6;5;5;3;4;3;3;4;3;3;2;3;2;1;4;3;4;3;2;3;4;4
"FA20_M7CTNQ3QW9JN";1;3;3;4;5;6;2;3;4;1;4;4;4;1;3;3;4;3;2;3;1;3;3;3
"FA20_M7Q99AEWT1M3";6;3;4;2;4;3;3;3;2;4;2;2;3;3;3;3;4;2;4;2;1;3;2;2
"FA20_M8OF23O42T1G";6;2;4;4;5;4;3;3;4;2;4;3;4;3;4;1;4;3;4;3;3;2;2;2
"FA20_MAMM5JI2A6NK";6;5;6;6;6;4;3;4;4;2;4;3;4;2;4;3;2;4;3;4;1;3;2;3
"FA20_MAS5V8YZPUW3";4;5;5;5;5;4;3;3;2;3;2;2;3;3;2;1;4;3;2;2;2;2;3;3
"FA20_MC1XRSVCCSV6";4;6;5;5;7;4;3;3;3;3;3;2;3;3;2;2;3;3;3;2;2;2;3;2
"FA20_MCGDJXD4IF2E";5;1;1;2;4;2;3;3;3;2;3;3;2;3;3;2;4;1;4;1;2;2;1;1
"FA20_MJARZ4AYEDZV";3;6;6;7;6;5;2;4;4;2;4;4;4;2;4;2;2;5;1;3;4;2;3;2
"FA20_MK3ERVMG9B31";5;3;6;5;5;3;3;3;3;2;3;3;4;2;3;2;3;3;1;3;3;2;2;3
"FA20_MKHE2260V697";6;5;5;6;5;4;2;3;3;3;2;3;3;3;2;1;3;4;3;3;4;2;3;2
"FA20_MKNJQI1VM38O";6;5;6;6;6;6;3;3;3;3;3;3;3;3;4;2;2;3;2;3;3;2;2;1
"FA20_MLF1O3733RW7";4;6;5;6;5;4;2;4;3;1;3;3;3;1;4;2;2;5;1;4;4;1;4;3
"FA20_MLXLFZKEWJ5E";3;3;2;5;3;5;3;3;4;3;4;4;4;3;4;1;4;4;2;3;2;1;3;1
