"id";"political_orientation_t2";"swls_1_t2";"swls_2_t2";"swls_3_t2";"swls_4_t2";"swls_5_t2";"uls_1_t2";"uls_2_t2";"uls_3_t2";"uls_4_t2";"uls_5_t2";"uls_6_t2";"uls_7_t2";"uls_8_t2";"uls_9_t2";"awb_1_t2";"awb_2_t2";"awb_3_t2";"awb_4_t2";"awb_5_t2";"awb_6_t2";"ksa_1_t2";"ksa_2_t2";"ksa_3_t2"
"FA20_TAS15M9G62N2";3;6;7;6;7;5;3;2;4;3;4;2;3;3;2;1;2;4;2;4;3;3;2;3
"FA20_TBM4OGLZYN3L";4;4;5;5;4;4;4;2;3;3;4;2;2;3;3;3;4;4;4;2;2;3;2;2
"FA20_TCB46WLW23TU";NA;4;5;5;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"FA20_TE04H92UATXV";6;2;4;5;5;5;3;3;2;4;2;3;2;4;2;1;4;2;3;2;2;2;1;2
"FA20_TFESR7UTZ5JK";5;3;4;5;6;4;3;2;3;3;3;3;3;3;3;1;3;4;2;3;3;2;3;3
"FA20_TFQA33ZVKXFR";5;6;6;6;6;6;3;3;4;1;4;4;4;2;4;2;4;5;2;3;4;3;2;3
"FA20_TGC5F747I0E5";6;5;5;5;5;6;2;3;4;2;4;3;3;2;4;3;3;3;3;4;2;2;2;3
"FA20_THQ8PNIJMRZ8";NA;2;6;5;6;2;3;3;4;3;4;2;3;3;3;3;4;4;2;2;3;NA;NA;NA
"FA20_THXU9GF5ODPH";5;2;2;2;5;1;4;4;2;3;2;2;2;4;3;2;5;3;5;2;2;2;2;2
"FA20_TJCJC3REFFKU";4;3;6;5;6;2;4;3;3;3;3;3;3;3;4;4;4;1;5;2;1;1;3;1
"FA20_TLBI628LVN89";6;2;2;2;2;2;4;2;3;4;2;3;3;4;3;1;3;2;4;2;2;2;2;3
"FA20_TNB17CD2FC35";6;6;6;5;5;2;4;3;2;3;2;3;3;4;2;3;3;3;4;2;3;3;2;4
"FA20_TNGXLIXTPH8Z";4;5;5;5;5;4;2;3;4;2;4;4;4;2;4;1;3;5;2;5;2;1;3;2
"FA20_TNJU6511GDY3";6;4;5;5;5;3;4;3;3;3;3;2;3;4;2;1;4;2;4;2;2;2;3;2
"FA20_TOUXFGNQJ9BK";6;6;6;6;6;3;4;4;3;3;3;2;3;2;3;2;3;5;3;4;4;2;3;2
"FA20_TP0G9XEUW5J6";3;5;5;5;3;3;4;2;2;4;2;2;2;3;1;3;3;2;3;1;3;3;3;1
"FA20_TPS7VILYDVXL";3;6;5;2;6;3;4;4;4;4;4;4;2;3;3;1;5;5;2;5;5;2;3;4
"FA20_TRXQUUTVXG3C";5;5;6;6;6;5;2;3;3;3;3;3;3;2;3;3;3;5;2;3;1;2;3;3
"FA20_TVWIXKA2JMOB";6;5;6;5;6;6;2;3;2;3;3;3;3;2;4;1;5;4;3;1;1;2;3;3
"FA20_TZN50MZN3AK7";5;5;5;5;5;1;2;3;3;2;3;3;2;3;3;1;4;3;1;2;3;3;3;2
"FA20_U0GZRPGZ82DE";6;6;6;7;4;6;3;4;4;2;4;3;3;2;3;1;1;5;1;4;5;2;3;2
"FA20_U0U1E679HM4V";6;6;7;7;7;3;1;4;4;1;4;4;4;1;4;1;3;5;2;5;2;1;3;5
"FA20_U3ZZQHGCWZHG";6;6;5;6;6;4;2;4;4;1;4;4;4;2;4;1;2;5;1;5;3;1;2;1
"FA20_U50A09LJAYP0";6;5;6;6;6;6;3;4;4;2;4;4;4;2;4;2;3;5;3;3;2;2;1;3
"FA20_U5FZTWOKCYU7";5;5;6;6;5;3;2;3;4;2;4;4;3;2;4;3;4;3;3;2;1;2;1;1
"FA20_U8M1IWH2OT9G";5;6;5;6;5;6;2;3;4;3;4;3;3;3;4;1;1;5;3;5;5;2;3;2
"FA20_UBCDYCA0OCDK";3;5;5;5;6;5;3;3;4;3;4;3;3;3;2;2;2;3;3;3;3;2;3;3
"FA20_UBVHTIQ1VZQK";3;4;4;4;4;5;3;3;2;2;2;3;3;3;3;1;4;3;1;3;2;3;3;3
"FA20_UCK5K21J5MXI";4;5;5;5;5;6;2;4;2;3;2;3;2;2;2;2;3;3;3;4;1;2;2;3
"FA20_UD1SAU6TNU9D";5;2;4;4;4;1;3;3;3;3;3;3;3;3;3;2;4;3;4;2;1;2;3;1
"FA20_UE5T3BFRY00W";6;2;5;3;3;2;2;3;2;2;2;3;3;3;4;3;5;4;2;3;2;1;2;1
"FA20_UJJHAA9L7IOJ";5;3;4;4;5;2;2;2;2;3;3;2;2;3;1;3;3;2;1;2;2;3;3;3
"FA20_UMT2A8IY6C0R";5;2;3;2;2;2;3;3;2;3;3;3;3;3;2;2;3;2;2;1;1;2;4;2
"FA20_UMTG2QH5XFWJ";5;2;4;3;4;6;3;3;2;3;2;3;2;3;3;2;2;3;3;2;4;2;2;2
"FA20_UOSNUUH0V08J";NA;4;5;5;5;3;3;3;4;2;4;3;4;2;4;1;2;2;3;1;2;NA;NA;NA
"FA20_UPDNUMS92WMD";4;6;7;7;6;7;2;3;4;1;4;3;3;2;3;1;1;4;2;4;4;4;3;3
"FA20_UPOLG878M1S4";1;6;5;5;5;5;1;4;4;1;4;4;4;2;4;1;1;5;1;3;2;3;2;2
"FA20_UPYGW4IDGSJE";7;2;4;3;6;1;3;3;3;3;3;2;3;4;1;3;5;2;5;3;2;2;3;5
"FA20_UT5PMCAF33DQ";6;2;4;3;5;1;4;2;1;3;3;2;3;4;2;2;4;2;5;2;2;2;2;1
"FA20_UUN2K5YQYDGT";6;5;6;6;6;3;3;3;3;2;3;2;3;3;3;2;2;5;2;3;4;3;3;2
"FA20_UV2VO63UXQSP";6;2;1;4;3;4;3;3;3;2;3;2;3;2;4;2;4;4;1;2;3;1;2;2
"FA20_UVMFMJZ5W329";3;6;5;6;6;6;3;4;3;3;3;4;3;3;2;1;1;4;1;3;5;4;2;2
"FA20_UWOGMQYOUI41";5;1;1;1;1;1;2;3;3;3;3;2;3;3;3;2;3;2;2;1;3;2;2;3
"FA20_UXDQ3X7ZSD7H";5;6;5;6;5;6;3;3;3;2;4;4;4;2;3;1;5;4;2;4;3;1;2;1
"FA20_UZHDNS5PEZ1N";5;5;5;3;6;3;3;3;2;2;2;3;3;2;4;2;4;3;4;2;1;2;2;2
"FA20_V1EIWOSS90HR";5;4;3;5;3;2;4;3;4;3;3;3;2;3;3;1;2;3;2;2;3;2;3;3
"FA20_V2JFGAJR6H82";5;4;4;4;5;3;3;4;4;2;4;4;4;2;4;3;2;4;3;4;5;2;2;2
"FA20_V4KWCQW0MLVF";7;7;6;6;7;7;2;3;4;2;4;4;4;2;4;1;2;5;3;2;3;1;2;2
"FA20_V5W6BN258N3S";4;4;4;5;4;4;3;3;2;3;2;3;3;2;2;1;2;3;1;3;2;1;2;1
"FA20_V6JCLFPQYK90";2;7;7;7;7;7;2;4;4;2;3;4;3;1;4;1;3;4;2;3;4;1;2;1
"FA20_V81KWOHA7DG1";4;6;5;6;6;2;2;3;4;3;4;4;3;3;3;2;3;4;2;2;4;2;3;1
"FA20_V85E0J2ML0AI";4;6;6;6;6;7;2;4;4;2;4;4;4;1;3;2;3;5;2;5;5;3;3;3
"FA20_V983MZBILWY7";6;5;5;5;5;4;2;3;3;2;3;2;3;2;2;2;2;3;1;3;2;3;2;2
"FA20_V9KD1NVD2QFT";6;5;5;5;4;5;3;3;2;4;2;2;2;4;3;1;4;3;2;2;2;2;4;3
"FA20_VD48ANY6B46L";2;5;6;5;4;3;2;3;3;2;3;3;3;2;3;1;2;3;1;3;3;3;2;3
"FA20_VEB1Z0O8R3DU";6;4;4;4;3;2;3;2;2;3;3;3;3;4;2;1;4;3;4;1;2;2;2;3
"FA20_VEMAMVKHUB10";6;1;3;1;1;1;4;2;3;4;3;3;3;4;3;1;5;3;5;2;3;1;1;1
"FA20_VEN5WRRL8H3N";3;5;6;6;6;2;2;4;4;3;4;4;4;3;4;1;3;5;3;5;3;1;3;3
"FA20_VF1CV8G80GTX";4;2;2;2;1;2;4;2;3;3;2;3;3;3;3;3;5;3;3;2;3;4;4;3
"FA20_VG2M51C5SYUV";5;4;6;4;5;2;2;4;4;2;4;2;2;2;3;1;1;4;2;3;3;4;2;2
"FA20_VG7F2FR2PRAG";5;4;4;5;4;2;2;3;4;2;4;4;3;2;4;3;5;4;2;3;4;4;2;3
"FA20_VGUYIVFVIP3X";4;4;6;5;3;2;2;4;3;1;3;3;3;2;4;1;2;3;2;1;5;2;4;4
"FA20_VH48WRAUV72N";6;2;6;3;5;1;4;3;4;4;4;3;3;4;2;2;4;4;4;2;2;2;3;4
"FA20_VIWSWPC4VGL7";7;4;5;2;5;1;4;1;2;4;2;2;3;4;2;3;5;2;5;1;2;3;1;4
"FA20_VIYNHBM9NFE5";6;5;7;7;7;5;2;4;4;2;4;4;4;2;4;1;3;5;1;4;4;3;2;3
"FA20_VJMHABIIZIKT";6;5;5;5;3;3;2;3;3;2;3;3;3;4;3;3;2;4;3;3;2;2;2;3
"FA20_VK0V8Z8PTEEU";4;4;5;5;5;5;2;4;3;3;3;4;3;2;2;2;4;5;2;4;3;3;2;4
"FA20_VMFTJ7O8X6QM";5;2;2;2;2;5;2;4;4;3;4;3;3;3;2;1;3;5;1;5;3;4;1;1
"FA20_VNAFWFKQ9MYY";6;3;5;3;3;3;2;4;4;2;4;4;4;2;4;1;5;4;2;3;1;2;2;3
"FA20_VNUQKCOY7PMX";6;4;3;5;5;2;4;3;4;2;4;4;4;2;4;1;2;3;3;4;1;1;2;1
"FA20_VPJLBEWZY54Q";5;5;5;6;6;4;3;3;4;2;4;3;3;2;4;2;3;4;1;3;4;2;2;3
"FA20_VPXXIVB39G1A";6;2;2;2;3;2;3;3;3;3;3;3;3;3;3;5;5;2;4;3;1;3;3;1
"FA20_VR8A4G310QEP";3;6;6;6;7;6;2;3;4;2;4;4;4;3;3;2;3;4;1;3;3;1;3;3
"FA20_VRQYR1ABOWU0";2;6;6;5;5;2;3;3;4;2;4;3;3;2;3;2;4;4;2;3;2;2;4;3
"FA20_VS5T9UOGP4HP";5;5;6;5;6;5;4;3;2;3;2;3;2;3;4;2;1;3;2;3;3;3;3;2
"FA20_VSMF49VVR2RS";5;4;5;3;2;2;3;3;2;3;2;3;3;3;4;1;2;4;2;3;2;1;3;2
"FA20_VTHAH178OVKW";4;3;5;4;2;6;1;3;3;3;3;2;2;3;3;2;5;2;4;2;2;3;2;2
"FA20_VTHSI9KIOAZH";7;3;4;6;6;5;2;4;4;3;4;4;3;3;4;3;5;4;2;3;3;1;1;1
"FA20_VUR1Q9ZPQ10A";2;6;6;6;5;4;3;3;4;3;4;3;3;3;2;1;4;3;2;3;3;2;3;4
"FA20_VV55CJGPGO8M";5;1;3;3;2;3;3;3;3;3;3;3;3;4;3;4;1;1;5;1;4;3;2;1
"FA20_VVJABDFTID35";4;1;1;1;1;1;2;1;2;4;3;2;2;4;1;1;3;3;5;2;2;1;1;1
"FA20_VWI7866TXH6F";7;5;7;7;6;7;3;2;4;3;3;4;3;3;3;1;2;4;2;5;3;1;1;1
"FA20_VWXTHI2I8WL6";5;5;6;6;4;5;2;4;4;3;4;4;4;2;4;1;2;5;2;5;3;2;4;3
"FA20_VZBX2GH4Y2EA";4;7;4;4;4;3;2;3;3;2;3;3;3;2;3;2;3;4;2;2;4;1;3;4
"FA20_W0W61J5PQMDK";7;3;2;5;3;5;1;3;3;2;3;4;4;2;4;1;2;5;3;4;5;3;2;4
"FA20_W5766ZPSUH70";5;2;5;2;3;2;4;4;3;3;3;3;2;3;2;2;4;2;4;1;2;2;2;2
"FA20_W675IYGP9DUX";5;4;4;6;4;4;2;3;3;3;4;3;4;2;3;2;4;5;1;3;1;2;1;1
"FA20_W6CRYXBRSMQF";7;5;6;5;5;6;2;3;4;2;4;4;4;2;4;1;2;4;2;3;1;2;3;4
"FA20_W81JTJA5XB6L";2;7;7;7;7;7;4;4;4;2;4;3;4;1;4;1;2;5;2;4;3;3;5;5
"FA20_WBFWJ4BM466K";6;2;3;3;5;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;1;3;3;3
"FA20_WC5C26ILFFXL";7;1;1;1;4;1;3;1;2;4;2;3;2;4;1;4;5;2;5;2;1;1;1;3
"FA20_WHBO60WCG8VC";6;2;2;3;5;2;3;3;3;3;3;2;3;3;3;1;5;3;2;1;1;2;2;3
"FA20_WJNJIEMHD59P";6;5;6;4;4;3;4;2;3;3;3;3;3;4;2;4;4;3;4;2;2;2;1;2
"FA20_WNNAGDOJ5031";7;5;3;5;5;2;3;3;3;3;3;2;4;3;4;3;4;2;5;3;2;1;1;1
"FA20_WOJYC7TJIHF5";4;3;4;5;4;5;3;3;4;1;4;4;4;1;4;1;3;5;3;5;4;2;3;3
"FA20_WQJ6SX9H2BE7";6;2;5;6;6;3;3;3;4;3;4;3;3;3;3;1;4;5;2;3;1;2;2;2
"FA20_WQPOFOXS0KC3";3;5;5;6;6;6;2;2;3;2;4;3;3;2;4;1;3;4;2;3;3;1;2;3
"FA20_WSWXL0GF9XJJ";1;3;4;5;6;3;3;4;3;3;3;3;3;3;3;2;3;3;3;4;3;2;3;4
"FA20_WSZ3527JAZO2";7;5;5;6;6;3;2;3;4;3;4;4;4;3;3;3;3;5;2;4;3;3;2;2
"FA20_WT2MV216U4QI";6;4;3;5;5;6;3;4;4;3;4;4;4;2;4;1;3;4;2;5;3;3;2;4
"FA20_WTYGKCZ9R79K";3;3;4;4;5;6;4;2;3;4;2;3;3;3;2;2;3;2;3;4;4;2;3;4
"FA20_WUWSHJYLBMD7";5;6;6;6;6;6;2;3;4;3;4;3;3;2;3;1;2;5;2;5;4;2;3;4
"FA20_WVNXXLZW4ESR";6;2;2;2;2;5;4;2;2;3;3;2;2;4;1;2;2;2;4;2;3;2;4;4
"FA20_WYYFZS62X2NX";6;3;4;5;5;3;2;3;3;2;3;3;3;2;2;1;2;4;2;3;3;2;2;2
"FA20_X1J6WCQXQWOM";3;5;6;6;7;7;4;2;2;4;2;2;2;4;3;3;4;1;5;1;4;2;3;3
"FA20_X1JKELBHX5DB";3;4;4;3;4;5;2;3;3;3;2;3;3;4;2;3;3;3;3;3;3;3;3;3
"FA20_X1M08M2DCRCO";7;2;5;4;3;6;1;3;3;3;3;3;4;2;3;2;5;4;3;4;4;5;3;3
"FA20_X1WH82CHGN9W";5;2;3;4;3;1;1;4;4;2;4;2;2;2;4;1;5;3;4;2;2;3;2;1
"FA20_X2VOVPPGLPXB";6;6;7;7;7;6;2;4;4;2;4;4;4;1;4;1;4;4;2;2;2;2;1;3
"FA20_X506K8TIQDB6";6;3;3;2;2;2;3;3;4;3;4;4;4;3;4;2;4;4;3;4;2;3;2;2
"FA20_X6CT6KPD3MYT";5;5;5;7;5;6;3;3;4;3;4;3;3;2;3;1;1;5;2;4;5;2;2;3
"FA20_X86SIWLQ6H8Z";4;5;6;6;5;4;4;3;3;4;2;3;2;4;3;2;3;2;3;3;2;2;2;3
"FA20_XCBEPWK0A4NW";4;3;3;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;2;3;4;3;3;3
"FA20_XDDXEBDSIFRS";5;5;5;5;6;6;2;3;4;3;4;3;4;2;3;3;4;3;1;2;3;3;2;3
"FA20_XDEGI4GDHWQ7";6;3;3;5;6;2;3;4;4;3;4;4;3;3;3;1;3;5;1;3;4;1;2;3
"FA20_XGG0Z7RAZO4E";4;4;3;3;6;4;4;4;4;2;4;4;4;2;4;3;3;2;4;2;2;3;1;3
"FA20_XGPBVBAB2QRH";6;4;7;4;4;7;3;4;4;2;4;3;3;3;3;1;3;3;1;2;5;2;3;2
"FA20_XGX61VQAWMSV";3;6;7;7;7;7;4;3;3;3;3;3;3;4;3;1;3;5;2;4;2;3;2;2
"FA20_XH49Y8HW414C";6;6;5;6;6;5;3;2;3;3;4;3;3;4;3;2;3;3;2;2;2;3;3;3
"FA20_XHJHO6E7M84Y";4;6;7;7;2;7;2;4;4;1;3;3;3;2;4;1;1;5;1;5;4;3;3;1
"FA20_XJ4HDRW4ZIND";6;3;2;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2
"FA20_XLSQXGMKLDYT";5;6;5;7;6;7;2;3;4;2;4;3;3;2;3;2;3;4;1;4;3;1;1;3
"FA20_XLX1V6SZ8A2N";5;5;5;6;5;3;3;3;3;4;3;2;3;3;3;1;3;4;2;3;3;3;2;3
"FA20_XLXPGAPJBBOP";4;6;7;7;5;4;2;4;4;1;4;4;4;1;4;1;2;5;1;5;5;2;1;3
"FA20_XLYKUEBMSTJR";5;7;7;7;5;7;2;3;3;2;4;2;3;3;2;1;2;5;1;4;4;3;3;3
"FA20_XNHLT9I4IK0N";6;6;6;6;6;5;2;4;4;2;4;4;4;2;4;1;2;5;2;2;4;2;2;1
"FA20_XO7ADHXBWXAE";5;2;2;2;2;1;3;2;2;3;2;2;2;3;2;3;4;2;3;2;2;2;2;3
"FA20_XOM4Z3SADM9M";6;5;6;5;6;4;3;3;4;3;4;3;3;4;4;1;3;4;2;2;2;3;3;4
"FA20_XP1SP93E5QZE";2;6;7;6;4;6;1;2;3;1;3;1;2;3;1;2;2;3;4;3;3;2;2;2
"FA20_XRFGPUONTR9S";2;3;2;4;4;2;4;2;3;4;2;3;2;4;2;4;5;3;3;4;3;2;3;3
"FA20_XRLE8WIMV9R6";5;5;6;5;6;3;4;3;3;4;3;3;3;4;3;2;5;3;4;2;2;4;2;1
"FA20_XTHSKFRXY92Q";6;5;5;5;6;5;2;3;4;2;4;3;4;2;4;1;3;3;3;3;2;2;1;3
"FA20_XUXWMQKTU87A";4;4;5;3;6;6;3;4;2;3;3;3;4;3;3;2;3;3;5;3;2;2;2;1
"FA20_XVE70MN55RU4";4;6;6;6;6;5;2;4;3;2;4;4;4;2;4;2;2;4;2;3;3;2;3;3
"FA20_XW3FKT2J7NIN";7;2;4;3;5;2;3;2;4;2;4;3;4;3;4;3;4;4;2;2;3;1;2;1
"FA20_XZX7ZXXEVZ8D";6;6;6;6;6;5;1;4;4;2;4;4;4;2;4;1;3;4;1;4;2;2;2;2
"FA20_Y3K11EY3RYBP";4;7;7;7;7;6;3;4;4;3;4;4;3;3;4;3;5;5;3;4;5;2;1;3
"FA20_Y3MXNS1BK9S6";1;4;5;6;6;5;3;3;4;3;4;3;3;3;3;2;3;3;4;4;3;2;3;3
"FA20_Y403P4X0QGOL";4;6;6;6;6;6;3;3;4;3;4;4;4;2;4;1;3;4;2;4;4;2;1;3
"FA20_Y9BK33C7GTZR";5;2;5;2;3;1;3;3;4;3;4;3;2;3;2;3;3;2;2;2;4;3;2;2
"FA20_YB5GDW2U2YLE";6;3;5;3;6;2;3;3;4;3;3;4;3;3;4;1;4;3;4;3;2;2;1;2
"FA20_YBFVOTG25O6M";3;4;4;5;4;5;2;4;4;3;4;4;4;2;4;1;3;3;3;3;3;1;3;4
"FA20_YCHHA7S0OAN9";5;5;6;5;4;6;1;4;4;2;4;4;3;1;4;3;5;2;4;2;1;1;3;3
"FA20_YD85N4YTH6UL";3;6;6;6;5;5;2;4;4;2;4;4;4;2;4;2;4;4;3;4;4;1;3;4
"FA20_YFFCPFCZLF1F";NA;6;6;6;5;7;3;2;3;3;3;2;3;3;2;1;3;4;1;2;4;2;2;2
"FA20_YGSN9WZEK36T";6;4;6;6;5;5;4;4;3;3;3;3;3;3;3;3;3;4;2;3;4;3;3;3
"FA20_YH6TC730JPDR";5;5;6;5;5;6;2;3;3;3;4;3;4;3;3;1;2;3;2;2;3;2;3;2
"FA20_YI7U1WC6W3KB";7;1;5;1;1;1;4;1;2;1;2;1;1;4;1;5;5;1;5;1;2;3;2;1
"FA20_YJ0T69391SLJ";4;3;5;5;3;4;3;4;3;3;4;4;2;3;2;2;5;4;2;3;3;2;3;1
"FA20_YJXBKGRGH4UH";5;3;4;5;3;4;3;3;3;4;3;3;3;4;2;1;5;4;3;3;2;2;2;3
"FA20_YKGDKD5JWGUZ";3;6;6;5;3;5;3;3;4;2;4;3;3;2;4;1;3;5;2;3;3;2;3;4
"FA20_YNPBSU5A6LEE";5;6;6;6;6;6;3;3;3;3;3;3;3;3;3;2;2;3;2;3;2;2;2;2
"FA20_YP8K6UUH6GG9";5;2;5;6;6;3;4;3;4;3;4;4;4;3;4;1;3;4;4;3;3;2;2;2
"FA20_YQA18WPZWDPU";3;5;6;6;6;6;2;4;4;2;4;4;4;2;3;1;3;5;2;5;3;2;3;4
"FA20_YSRORGUAHHGV";6;2;2;3;3;1;3;2;3;2;3;3;3;3;3;2;5;3;4;2;2;3;2;2
"FA20_YTZO652BAGUS";3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;3;3;3
"FA20_YUL0I2HTDZMM";NA;6;5;6;7;7;2;4;4;2;3;3;4;1;4;1;2;4;2;5;2;NA;NA;NA
"FA20_YVZR82U09FFN";4;4;6;5;4;4;2;4;4;2;4;3;4;2;4;2;3;5;2;5;5;2;3;2
"FA20_YWYYTM03PR4C";2;2;5;3;6;3;2;3;3;2;4;3;3;3;4;1;2;5;2;3;3;3;2;2
"FA20_YX0THXMD4YZE";5;2;4;6;6;5;3;4;4;2;3;3;3;3;3;1;3;5;3;5;3;3;2;1
"FA20_YX1XWI9W88BS";6;3;5;3;2;2;3;2;2;3;2;3;2;3;2;2;2;4;2;4;5;1;1;4
"FA20_YXAT3DZZVNMI";4;6;6;6;6;5;2;4;4;2;4;3;3;2;4;1;1;5;1;5;5;1;2;1
"FA20_YYA6V8G6KV9T";4;4;4;5;2;3;3;3;3;3;3;3;3;3;3;2;5;2;4;2;3;2;1;1
"FA20_YYGO1WLY7V5S";4;4;4;5;5;3;2;3;3;3;3;3;3;2;4;1;3;2;4;3;2;4;2;4
"FA20_YZVDHG7HO3CG";6;4;3;4;3;3;1;4;3;3;3;3;3;3;3;2;3;3;4;2;2;2;3;2
"FA20_Z245GEUS8K3F";4;5;6;6;6;3;2;3;3;3;3;4;4;3;3;1;3;4;1;4;3;2;2;3
"FA20_Z57FVILT30GW";4;6;7;6;5;4;2;4;4;2;4;4;4;1;4;1;3;4;2;4;3;2;2;3
"FA20_Z5O8Y2QIHRBS";4;3;6;6;5;6;2;3;3;2;3;2;3;2;2;4;4;4;2;3;4;3;3;3
"FA20_Z6DVYXONQR65";5;2;2;2;2;1;4;2;2;4;3;2;2;4;2;3;4;2;2;2;3;1;3;2
"FA20_Z6I75WGPHILK";6;5;4;5;6;6;4;3;2;2;2;2;2;3;3;1;4;2;3;2;2;2;2;3
"FA20_Z6LPHLEK70GT";4;5;5;6;3;4;2;3;4;2;3;3;3;2;4;1;1;4;2;4;4;3;2;3
"FA20_Z7Z49R098EMB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"FA20_ZB850Z4HGF1M";5;2;6;4;2;2;4;3;3;2;4;3;3;4;2;3;5;2;5;2;4;1;3;2
"FA20_ZE7N74JP3LHT";5;3;2;3;5;6;3;2;4;3;4;2;3;4;4;4;4;1;3;1;2;2;4;2
"FA20_ZEIUC854BCK9";5;2;2;2;2;2;4;3;2;2;2;2;2;4;3;2;4;2;4;2;3;3;3;2
"FA20_ZG1OU8FF8MKT";5;6;6;6;6;6;2;4;4;2;4;3;3;1;3;1;1;4;1;4;3;2;2;3
"FA20_ZH7MNR8O65ZS";6;5;7;5;5;5;4;4;4;2;4;3;3;3;3;1;2;4;2;4;3;1;1;1
"FA20_ZI1NFLWM60V7";6;5;5;5;4;3;1;4;4;1;4;4;4;1;4;1;1;5;1;4;3;2;2;2
"FA20_ZIIE44702YIB";6;5;6;6;5;5;3;3;4;3;4;4;3;3;4;3;5;3;3;4;2;3;3;4
"FA20_ZIN7F8ZO0LGP";5;3;3;3;5;3;2;3;2;3;3;2;2;2;2;3;3;3;3;3;3;2;2;2
"FA20_ZIULPFSCQ7JQ";7;7;7;7;7;7;1;4;4;1;4;4;4;1;4;1;1;5;1;5;4;4;5;5
"FA20_ZJ7URW95MHSO";6;2;4;3;1;6;4;4;4;3;4;4;3;4;3;2;5;2;4;1;2;4;1;2
"FA20_ZKIB2UKPDQF9";3;1;1;1;1;1;4;2;2;4;3;3;2;4;2;3;5;2;5;3;1;4;2;2
"FA20_ZKM0N71BHB1W";5;5;4;6;5;3;3;3;4;3;3;2;3;2;3;2;2;5;3;4;3;2;3;3
"FA20_ZLVB252IJ85Q";3;5;6;6;6;3;2;2;3;2;2;2;2;1;3;1;1;2;2;1;1;3;4;2
"FA20_ZMGS8WCKIZH0";4;5;6;6;6;5;2;3;4;2;4;3;3;2;3;2;3;4;2;4;3;2;2;4
"FA20_ZNFHUXCN0MSC";5;2;5;3;5;2;3;3;2;4;2;2;4;2;2;2;4;3;2;3;2;3;2;2
"FA20_ZO958V6LRJ0B";4;7;7;7;7;6;1;4;3;1;3;4;4;1;4;2;3;5;1;5;3;2;2;3
"FA20_ZP4MCKROCS9O";6;5;3;5;5;3;3;2;3;2;3;2;2;3;4;1;3;4;2;3;2;3;1;1
"FA20_ZPPOMJW4DPE3";7;3;5;3;5;5;4;3;4;3;4;2;2;3;3;3;4;4;2;2;2;2;3;3
"FA20_ZPSLF94XFJAZ";4;6;6;6;7;5;2;4;4;3;4;3;4;3;3;2;3;4;3;4;2;3;3;3
"FA20_ZROLUEW2DL37";6;4;4;4;4;6;3;3;3;3;3;3;2;3;2;1;1;3;1;3;4;2;2;3
"FA20_ZUP1QYKBDY1H";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"FA20_ZUUPXUCZW9VC";7;2;2;2;2;2;4;3;2;4;2;3;3;4;3;2;5;3;5;3;1;2;3;2
"FA20_ZWPI5SD7VWHT";4;7;7;7;7;3;4;4;4;4;4;4;4;4;3;1;4;5;1;3;5;2;3;3
"FA20_ZXMGFXRJ86QB";2;5;5;5;5;2;2;3;4;2;4;4;4;1;4;2;2;4;2;3;4;1;3;2
"FA20_ZXTY08QSXG5X";5;4;6;6;5;2;2;4;4;2;4;4;3;3;4;3;4;4;2;4;4;1;2;2
"FA20_ZZMUG0C6COT4";5;5;6;6;6;5;3;3;3;2;3;3;3;2;3;2;3;4;2;4;3;1;3;3
